Customer_ID,Customer_Name,Email,Signup_Date,Transaction_Date,Product_Category,Purchase_Amount,Payment_Method,Device
CUST-0205,Isabella Davis,isabella.davis195@email.com,2024-01-16,2024-05-10,Beauty & Health,101.64,Debit Card,Desktop
CUST-0269,Frank King,frank.king278@email.com,2023-09-10,2024-05-10,Electronics,1119.36,Bank Transfer,Tablet
CUST-0381,Xavier Obaje,xavier.martinez636@email.com,2023-07-26,2024-05-10,Electronics,1423.09,Bank Transfer,Tablet
CUST-0407,Mason White,mason.white579@email.com,2023-01-01,2024-05-10,Jewelry,2258.37,Google Pay,Tablet
CUST-0437,Abigail Adewale,abigail.moore447@email.com,2024-01-23,2024-05-10,Jewelry,1954.83,Apple Pay,Mobile
CUST-0475,Harper King,harper.king62@email.com,2023-10-22,2024-05-10,Jewelry,2385.05,PayPal,Tablet
CUST-0480,Lucas Wright,lucas.wright52@email.com,2023-12-07,2024-05-10,Sports & Outdoors,755.55,Credit Card,Tablet
CUST-0001,Sam King,sam.king258@email.com,2024-01-09,2024-05-11,Food & Grocery,299.60,Google Pay,Desktop
CUST-0046,Joseph Young,joseph.young287@email.com,2023-09-20,2024-05-11,Toys & Games,22.27,Credit Card,Mobile
CUST-0059,Eve Allen,eve.allen3@email.com,2023-02-24,2024-05-11,Automotive,728.08,Bank Transfer,Mobile
CUST-0151,Ella Lee,ella.lee765@email.com,2023-08-11,2024-05-11,Books,12.09,Bank Transfer,Tablet
CUST-0161,Tara Hall,tara.hall925@email.com,2023-11-11,2024-05-11,Toys & Games,124.57,Google Pay,Mobile
CUST-0199,Daniel Clark,daniel.clark436@email.com,2023-07-05,2024-05-11,Clothing,40.50,Apple Pay,Desktop
CUST-0220,Amelia Robinson,amelia.robinson895@email.com,2023-02-16,2024-05-11,Home & Garden,334.97,Credit Card,Mobile
CUST-0221,Kate Nwachukwu,kate.green556@email.com,2023-06-28,2024-05-11,Books,56.70,Apple Pay,Tablet
CUST-0233,Mason Thomas,mason.thomas131@email.com,2023-11-23,2024-05-11,Jewelry,703.37,Debit Card,Mobile
CUST-0260,Emily Lewis,emily.lewis49@email.com,2023-12-19,2024-05-11,Electronics,747.53,Apple Pay,Tablet
CUST-0268,Emily Miller,emily.miller849@email.com,2024-01-02,2024-05-11,Jewelry,317.28,Debit Card,Tablet
CUST-0290,Abigail Hall,abigail.hall286@email.com,2024-01-30,2024-05-11,Automotive,105.29,Credit Card,Tablet
CUST-0292,Yara Lopez,yara.lopez325@email.com,2024-01-17,2024-05-11,Toys & Games,122.52,Debit Card,Desktop
CUST-0315,Eve Williams,eve.williams706@email.com,2023-06-18,2024-05-11,Food & Grocery,154.23,Apple Pay,Desktop
CUST-0315,Eve Williams,eve.williams706@email.com,2023-06-18,2024-05-11,Books,61.24,Apple Pay,Mobile
CUST-0341,Andrew Obaje,andrew.martinez46@email.com,2023-03-12,2024-05-11,Toys & Games,138.33,Credit Card,Tablet
CUST-0365,James Davis,james.davis9@email.com,2023-10-06,2024-05-11,Sports & Outdoors,681.07,Bank Transfer,Mobile
CUST-0388,Ethan Hall,ethan.hall226@email.com,2023-12-07,2024-05-11,Electronics,738.95,Apple Pay,Desktop
CUST-0449,Sophia Miller,sophia.miller522@email.com,2023-03-16,2024-05-11,Automotive,647.80,Bank Transfer,Desktop
CUST-0467,David Allen,david.allen430@email.com,2023-05-12,2024-05-11,Toys & Games,66.67,Debit Card,Tablet
CUST-0468,Yara Martin,yara.martin330@email.com,2023-08-31,2024-05-11,Beauty & Health,30.76,Google Pay,Tablet
CUST-0063,Lucas Robinson,lucas.robinson170@email.com,2023-11-24,2024-05-12,Electronics,1353.89,Credit Card,Desktop
CUST-0065,Emma Davis,emma.davis862@email.com,2023-04-21,2024-05-12,Electronics,817.06,PayPal,Mobile
CUST-0081,Peter Owem,peter.gonzalez496@email.com,2023-12-22,2024-05-12,Electronics,1674.51,Bank Transfer,Tablet
CUST-0096,Yara Walker,yara.walker518@email.com,2023-05-20,2024-05-12,Beauty & Health,133.72,Credit Card,Desktop
CUST-0140,Daniel Jackson,daniel.jackson173@email.com,2023-04-14,2024-05-12,Sports & Outdoors,436.10,Credit Card,Desktop
CUST-0210,Sam Clark,sam.clark125@email.com,2023-07-30,2024-05-12,Home & Garden,43.98,Debit Card,Mobile
CUST-0227,Andrew Jones,andrew.jones252@email.com,2023-12-08,2024-05-12,Automotive,577.38,Apple Pay,Desktop
CUST-0341,Andrew Obaje,andrew.martinez46@email.com,2023-03-12,2024-05-12,Toys & Games,73.55,PayPal,Desktop
CUST-0415,William Robinson,william.robinson694@email.com,2023-07-30,2024-05-12,Sports & Outdoors,476.49,Bank Transfer,Tablet
CUST-0431,Evelyn Brown,evelyn.brown765@email.com,2023-08-17,2024-05-12,Home & Garden,235.01,Bank Transfer,Desktop
CUST-0126,Emily Hernandez,emily.hernandez811@email.com,2024-01-20,2024-05-13,Sports & Outdoors,745.40,PayPal,Tablet
CUST-0146,Jack Clark,jack.clark929@email.com,2023-10-06,2024-05-13,Beauty & Health,118.47,Bank Transfer,Desktop
CUST-0148,Peter Scott,peter.scott132@email.com,2023-08-09,2024-05-13,Food & Grocery,52.52,Credit Card,Mobile
CUST-0165,Wendy Lopez,wendy.lopez245@email.com,2023-11-13,2024-05-13,Beauty & Health,104.41,Bank Transfer,Tablet
CUST-0176,Ava Jones,ava.jones96@email.com,2023-12-10,2024-05-13,Automotive,858.28,Debit Card,Mobile
CUST-0265,Matthew Smith,matthew.smith140@email.com,2023-01-06,2024-05-13,Automotive,269.58,Google Pay,Mobile
CUST-0282,Alice White,alice.white493@email.com,2023-06-21,2024-05-13,Beauty & Health,173.44,Google Pay,Desktop
CUST-0298,Ethan Lewis,ethan.lewis152@email.com,2023-08-09,2024-05-13,Sports & Outdoors,534.96,Bank Transfer,Tablet
CUST-0317,David Obaje,david.martinez97@email.com,2023-02-11,2024-05-13,Clothing,151.13,Google Pay,Desktop
CUST-0323,Rachel King,rachel.king533@email.com,2023-08-21,2024-05-13,Books,19.60,PayPal,Tablet
CUST-0341,Andrew Obaje,andrew.martinez46@email.com,2023-03-12,2024-05-13,Beauty & Health,178.05,Bank Transfer,Mobile
CUST-0386,Xavier Hernandez,xavier.hernandez917@email.com,2024-01-16,2024-05-13,Jewelry,1507.45,Credit Card,Tablet
CUST-0391,Emily Robinson,emily.robinson975@email.com,2023-12-19,2024-05-13,Toys & Games,129.36,Debit Card,Desktop
CUST-0032,Evelyn Jones,evelyn.jones995@email.com,2023-08-23,2024-05-14,Food & Grocery,298.45,Credit Card,Mobile
CUST-0041,Victor White,victor.white377@email.com,2023-12-22,2024-05-14,Electronics,726.09,Bank Transfer,Desktop
CUST-0131,Ivy Johnson,ivy.johnson689@email.com,2023-12-20,2024-05-14,Clothing,78.09,Credit Card,Mobile
CUST-0138,Ella Jones,ella.jones716@email.com,2023-12-08,2024-05-14,Clothing,19.00,PayPal,Mobile
CUST-0231,Wendy Clark,wendy.clark652@email.com,2024-01-19,2024-05-14,Food & Grocery,76.05,Credit Card,Desktop
CUST-0251,Xavier Rodriguez,xavier.rodriguez784@email.com,2024-01-08,2024-05-14,Books,47.68,Bank Transfer,Mobile
CUST-0275,Noah King,noah.king586@email.com,2023-11-05,2024-05-14,Home & Garden,99.56,Apple Pay,Mobile
CUST-0307,William King,william.king854@email.com,2024-01-04,2024-05-14,Clothing,289.04,Credit Card,Mobile
CUST-0355,Tara Jackson,tara.jackson642@email.com,2023-10-02,2024-05-14,Sports & Outdoors,594.78,Apple Pay,Tablet
CUST-0358,Victor Rodriguez,victor.rodriguez41@email.com,2023-06-20,2024-05-14,Automotive,680.84,Bank Transfer,Tablet
CUST-0390,Harper Smith,harper.smith924@email.com,2023-09-04,2024-05-14,Automotive,443.43,Apple Pay,Mobile
CUST-0452,Henry Scott,henry.scott692@email.com,2023-12-17,2024-05-14,Home & Garden,371.44,Apple Pay,Desktop
CUST-0454,Mason Davis,mason.davis922@email.com,2023-05-12,2024-05-14,Jewelry,1311.61,Debit Card,Desktop
CUST-0031,Liam Obaje,liam.martinez802@email.com,2023-12-20,2024-05-15,Beauty & Health,71.79,Bank Transfer,Mobile
CUST-0059,Eve Allen,eve.allen3@email.com,2023-02-24,2024-05-15,Automotive,999.32,Google Pay,Mobile
CUST-0067,Sam Hernandez,sam.hernandez1@email.com,2023-02-17,2024-05-15,Jewelry,182.23,Credit Card,Tablet
CUST-0073,Quinn Garcia,quinn.garcia219@email.com,2023-09-28,2024-05-15,Jewelry,987.28,Bank Transfer,Mobile
CUST-0085,William Rodriguez,william.rodriguez830@email.com,2023-10-01,2024-05-15,Clothing,87.98,PayPal,Desktop
CUST-0131,Ivy Johnson,ivy.johnson689@email.com,2023-12-20,2024-05-15,Sports & Outdoors,627.11,Bank Transfer,Tablet
CUST-0157,William Hall,william.hall703@email.com,2023-04-22,2024-05-15,Jewelry,1107.10,Bank Transfer,Mobile
CUST-0167,Yara Hernandez,yara.hernandez170@email.com,2023-08-21,2024-05-15,Toys & Games,45.01,Apple Pay,Mobile
CUST-0405,Lucas Johnson,lucas.johnson758@email.com,2023-12-08,2024-05-15,Food & Grocery,179.55,Bank Transfer,Mobile
CUST-0405,Lucas Johnson,lucas.johnson758@email.com,2023-12-08,2024-05-15,Automotive,898.81,PayPal,Tablet
CUST-0418,Frank Robinson,frank.robinson540@email.com,2023-10-09,2024-05-15,Food & Grocery,205.11,Google Pay,Tablet
CUST-0423,Ethan Clark,ethan.clark879@email.com,2023-03-08,2024-05-15,Food & Grocery,36.16,Google Pay,Tablet
CUST-0423,Ethan Clark,ethan.clark879@email.com,2023-03-08,2024-05-15,Beauty & Health,153.87,Google Pay,Mobile
CUST-0099,Charlie Johnson,charlie.johnson515@email.com,2024-01-23,2024-05-16,Toys & Games,81.21,Credit Card,Tablet
CUST-0102,Joseph Young,joseph.young137@email.com,2023-01-31,2024-05-16,Food & Grocery,154.27,Debit Card,Mobile
CUST-0110,Rachel Allen,rachel.allen32@email.com,2023-07-06,2024-05-16,Food & Grocery,211.54,Google Pay,Tablet
CUST-0190,Amelia Obaje,amelia.martinez420@email.com,2023-12-04,2024-05-16,Automotive,838.15,PayPal,Desktop
CUST-0239,Ivy Garcia,ivy.garcia788@email.com,2024-01-28,2024-05-16,Electronics,1725.17,PayPal,Tablet
CUST-0295,Mia Davis,mia.davis909@email.com,2023-01-15,2024-05-16,Clothing,229.10,Apple Pay,Mobile
CUST-0345,Zack Baker,zack.baker438@email.com,2023-11-21,2024-05-16,Beauty & Health,59.28,Debit Card,Tablet
CUST-0355,Tara Jackson,tara.jackson642@email.com,2023-10-02,2024-05-16,Home & Garden,518.57,PayPal,Desktop
CUST-0431,Evelyn Brown,evelyn.brown765@email.com,2023-08-17,2024-05-16,Beauty & Health,46.31,Google Pay,Tablet
CUST-0011,Wendy Scott,wendy.scott954@email.com,2023-06-20,2024-05-17,Sports & Outdoors,177.08,Credit Card,Desktop
CUST-0013,Emily Williams,emily.williams848@email.com,2023-08-15,2024-05-17,Automotive,502.68,Bank Transfer,Desktop
CUST-0070,Bob Garcia,bob.garcia650@email.com,2023-02-15,2024-05-17,Books,30.76,Apple Pay,Mobile
CUST-0071,Uma Garcia,uma.garcia207@email.com,2023-09-03,2024-05-17,Beauty & Health,117.83,Google Pay,Mobile
CUST-0074,Rachel Hall,rachel.hall887@email.com,2023-08-20,2024-05-17,Jewelry,1511.27,Google Pay,Tablet
CUST-0132,Peter Thompson,peter.thompson142@email.com,2023-09-14,2024-05-17,Clothing,294.90,PayPal,Desktop
CUST-0224,Rachel Nwachukwu,rachel.green87@email.com,2023-10-14,2024-05-17,Electronics,1223.15,Google Pay,Desktop
CUST-0228,Xavier Obaje,xavier.martinez206@email.com,2023-08-29,2024-05-17,Books,52.19,PayPal,Desktop
CUST-0256,Ethan Wright,ethan.wright370@email.com,2023-02-05,2024-05-17,Automotive,583.64,Debit Card,Desktop
CUST-0295,Mia Davis,mia.davis909@email.com,2023-01-15,2024-05-17,Beauty & Health,86.36,Google Pay,Mobile
CUST-0315,Eve Williams,eve.williams706@email.com,2023-06-18,2024-05-17,Jewelry,1617.07,PayPal,Mobile
CUST-0369,David Jones,david.jones676@email.com,2023-08-29,2024-05-17,Toys & Games,69.71,Apple Pay,Desktop
CUST-0415,William Robinson,william.robinson694@email.com,2023-07-30,2024-05-17,Food & Grocery,235.29,Debit Card,Mobile
CUST-0007,Benjamin Lee,benjamin.lee147@email.com,2023-04-07,2024-05-18,Food & Grocery,197.10,PayPal,Tablet
CUST-0023,Charlotte Scott,charlotte.scott536@email.com,2024-01-17,2024-05-18,Electronics,464.83,Apple Pay,Tablet
CUST-0040,Rachel Smith,rachel.smith84@email.com,2024-01-29,2024-05-18,Home & Garden,62.16,Apple Pay,Mobile
CUST-0085,William Rodriguez,william.rodriguez830@email.com,2023-10-01,2024-05-18,Clothing,92.68,Bank Transfer,Desktop
CUST-0097,Emily Hall,emily.hall637@email.com,2023-07-02,2024-05-18,Books,41.57,Google Pay,Tablet
CUST-0122,Ivy Young,ivy.young583@email.com,2023-03-05,2024-05-18,Clothing,206.39,Google Pay,Desktop
CUST-0166,Diana Garcia,diana.garcia453@email.com,2023-01-25,2024-05-18,Automotive,393.52,Google Pay,Mobile
CUST-0233,Mason Thomas,mason.thomas131@email.com,2023-11-23,2024-05-18,Books,48.04,Google Pay,Mobile
CUST-0292,Yara Lopez,yara.lopez325@email.com,2024-01-17,2024-05-18,Beauty & Health,190.40,Google Pay,Tablet
CUST-0324,Kate Thompson,kate.thompson880@email.com,2023-02-17,2024-05-18,Sports & Outdoors,505.69,PayPal,Tablet
CUST-0333,Peter Lee,peter.lee35@email.com,2023-04-02,2024-05-18,Toys & Games,83.33,PayPal,Desktop
CUST-0337,Harper Williams,harper.williams452@email.com,2023-09-13,2024-05-18,Beauty & Health,48.39,PayPal,Tablet
CUST-0367,Sophia Thomas,sophia.thomas61@email.com,2023-11-25,2024-05-18,Toys & Games,53.00,Google Pay,Mobile
CUST-0391,Emily Robinson,emily.robinson975@email.com,2023-12-19,2024-05-18,Sports & Outdoors,158.10,PayPal,Mobile
CUST-0435,Emma Scott,emma.scott856@email.com,2023-11-11,2024-05-18,Beauty & Health,194.37,Debit Card,Tablet
CUST-0450,Peter Allen,peter.allen989@email.com,2023-07-17,2024-05-18,Home & Garden,215.96,Bank Transfer,Desktop
CUST-0463,Zack Wright,zack.wright881@email.com,2023-06-15,2024-05-18,Home & Garden,155.40,Apple Pay,Desktop
CUST-0499,Eve Baker,eve.baker605@email.com,2023-09-25,2024-05-18,Electronics,882.92,Google Pay,Desktop
CUST-0029,Xavier Young,xavier.young253@email.com,2023-05-23,2024-05-19,Home & Garden,265.10,Google Pay,Mobile
CUST-0031,Liam Obaje,liam.martinez802@email.com,2023-12-20,2024-05-19,Sports & Outdoors,656.27,Apple Pay,Tablet
CUST-0043,Peter Lopez,peter.lopez459@email.com,2023-11-23,2024-05-19,Automotive,737.97,Apple Pay,Tablet
CUST-0054,Rachel Garcia,rachel.garcia238@email.com,2023-04-23,2024-05-19,Home & Garden,46.81,Debit Card,Mobile
CUST-0062,Charlotte Taylor,charlotte.taylor83@email.com,2023-08-06,2024-05-19,Sports & Outdoors,363.09,Bank Transfer,Mobile
CUST-0081,Peter Owem,peter.gonzalez496@email.com,2023-12-22,2024-05-19,Beauty & Health,194.77,PayPal,Mobile
CUST-0126,Emily Hernandez,emily.hernandez811@email.com,2024-01-20,2024-05-19,Food & Grocery,50.99,Google Pay,Tablet
CUST-0168,Rachel Jackson,rachel.jackson677@email.com,2023-06-11,2024-05-19,Clothing,53.87,Debit Card,Tablet
CUST-0234,Liam Jackson,liam.jackson924@email.com,2024-01-02,2024-05-19,Electronics,1927.77,Bank Transfer,Desktop
CUST-0259,Isabella Allen,isabella.allen770@email.com,2023-04-21,2024-05-19,Home & Garden,149.08,Credit Card,Tablet
CUST-0277,Henry Thomas,henry.thomas670@email.com,2023-11-08,2024-05-19,Beauty & Health,180.92,PayPal,Desktop
CUST-0392,Victor Davis,victor.davis807@email.com,2023-10-03,2024-05-19,Automotive,406.27,Credit Card,Desktop
CUST-0029,Xavier Young,xavier.young253@email.com,2023-05-23,2024-05-20,Electronics,1360.99,Credit Card,Tablet
CUST-0102,Joseph Young,joseph.young137@email.com,2023-01-31,2024-05-20,Home & Garden,199.90,Debit Card,Desktop
CUST-0125,Lucas Harris,lucas.harris677@email.com,2023-03-30,2024-05-20,Jewelry,641.28,Debit Card,Tablet
CUST-0183,Isabella Hall,isabella.hall366@email.com,2023-05-21,2024-05-20,Beauty & Health,131.34,Apple Pay,Tablet
CUST-0353,Mason Clark,mason.clark207@email.com,2023-11-29,2024-05-20,Sports & Outdoors,720.61,Debit Card,Mobile
CUST-0393,Sam Obaje,sam.martinez60@email.com,2024-01-02,2024-05-20,Sports & Outdoors,569.93,PayPal,Desktop
CUST-0481,Daniel Clark,daniel.clark999@email.com,2023-10-11,2024-05-20,Home & Garden,590.60,Debit Card,Desktop
CUST-0067,Sam Hernandez,sam.hernandez1@email.com,2023-02-17,2024-05-21,Toys & Games,48.70,Credit Card,Tablet
CUST-0100,Diana Williams,diana.williams203@email.com,2023-01-07,2024-05-21,Toys & Games,19.88,PayPal,Mobile
CUST-0105,Jack Clark,jack.clark137@email.com,2023-12-06,2024-05-21,Toys & Games,134.06,Debit Card,Desktop
CUST-0114,James Walker,james.walker800@email.com,2023-02-21,2024-05-21,Food & Grocery,131.62,Google Pay,Tablet
CUST-0136,William Martin,william.martin72@email.com,2023-11-27,2024-05-21,Toys & Games,82.11,Credit Card,Mobile
CUST-0171,Eve Nwachukwu,eve.green65@email.com,2023-01-02,2024-05-21,Toys & Games,51.32,Google Pay,Tablet
CUST-0220,Amelia Robinson,amelia.robinson895@email.com,2023-02-16,2024-05-21,Food & Grocery,95.28,Apple Pay,Desktop
CUST-0223,Harper Davis,harper.davis10@email.com,2023-12-21,2024-05-21,Automotive,176.37,Google Pay,Tablet
CUST-0231,Wendy Clark,wendy.clark652@email.com,2024-01-19,2024-05-21,Automotive,210.43,Credit Card,Tablet
CUST-0240,Kate Johnson,kate.johnson117@email.com,2023-10-28,2024-05-21,Food & Grocery,6.72,Bank Transfer,Tablet
CUST-0327,Amelia Jackson,amelia.jackson379@email.com,2023-12-17,2024-05-21,Books,74.80,Google Pay,Mobile
CUST-0341,Andrew Obaje,andrew.martinez46@email.com,2023-03-12,2024-05-21,Home & Garden,347.22,Apple Pay,Desktop
CUST-0380,Ava White,ava.white323@email.com,2023-12-29,2024-05-21,Automotive,74.50,Bank Transfer,Mobile
CUST-0395,Emma Johnson,emma.johnson719@email.com,2023-02-11,2024-05-21,Electronics,1387.03,PayPal,Tablet
CUST-0442,Abigail Obaje,abigail.martinez187@email.com,2023-06-05,2024-05-21,Jewelry,447.22,PayPal,Tablet
CUST-0479,Victor Hall,victor.hall801@email.com,2023-03-09,2024-05-21,Automotive,403.53,Credit Card,Tablet
CUST-0017,Wendy Wright,wendy.wright966@email.com,2023-03-24,2024-05-22,Books,14.32,Apple Pay,Mobile
CUST-0033,Zack Robinson,zack.robinson24@email.com,2024-01-12,2024-05-22,Sports & Outdoors,864.98,PayPal,Desktop
CUST-0045,David Young,david.young762@email.com,2023-12-25,2024-05-22,Food & Grocery,173.18,PayPal,Tablet
CUST-0144,Isabella Hernandez,isabella.hernandez983@email.com,2024-01-13,2024-05-22,Toys & Games,120.25,PayPal,Desktop
CUST-0328,Zack Miller,zack.miller704@email.com,2023-01-17,2024-05-22,Automotive,358.30,Debit Card,Desktop
CUST-0364,Ethan Young,ethan.young494@email.com,2023-06-28,2024-05-22,Home & Garden,100.89,PayPal,Tablet
CUST-0369,David Jones,david.jones676@email.com,2023-08-29,2024-05-22,Food & Grocery,225.52,PayPal,Tablet
CUST-0392,Victor Davis,victor.davis807@email.com,2023-10-03,2024-05-22,Food & Grocery,38.64,Google Pay,Desktop
CUST-0406,Harper Baker,harper.baker870@email.com,2023-09-18,2024-05-22,Electronics,1908.46,Debit Card,Mobile
CUST-0449,Sophia Miller,sophia.miller522@email.com,2023-03-16,2024-05-22,Toys & Games,100.75,PayPal,Desktop
CUST-0045,David Young,david.young762@email.com,2023-12-25,2024-05-23,Toys & Games,71.07,Credit Card,Mobile
CUST-0052,Benjamin Obaje,benjamin.martinez363@email.com,2023-01-25,2024-05-23,Jewelry,2731.78,Debit Card,Mobile
CUST-0055,Olivia Miller,olivia.miller99@email.com,2023-02-08,2024-05-23,Toys & Games,123.55,PayPal,Desktop
CUST-0066,Kate Miller,kate.miller905@email.com,2023-10-14,2024-05-23,Clothing,109.41,PayPal,Desktop
CUST-0106,Kate Olatunji,kate.anderson885@email.com,2023-12-25,2024-05-23,Home & Garden,473.65,Debit Card,Mobile
CUST-0111,Eve Miller,eve.miller14@email.com,2023-05-23,2024-05-23,Electronics,127.99,Google Pay,Mobile
CUST-0136,William Martin,william.martin72@email.com,2023-11-27,2024-05-23,Beauty & Health,67.97,Google Pay,Tablet
CUST-0142,Noah Adewale,noah.moore580@email.com,2023-02-15,2024-05-23,Automotive,964.73,Debit Card,Desktop
CUST-0162,Sophia King,sophia.king462@email.com,2023-10-25,2024-05-23,Electronics,1859.34,Apple Pay,Desktop
CUST-0256,Ethan Wright,ethan.wright370@email.com,2023-02-05,2024-05-23,Electronics,256.87,Bank Transfer,Tablet
CUST-0261,Olivia Martin,olivia.martin41@email.com,2023-05-05,2024-05-23,Toys & Games,102.27,Credit Card,Desktop
CUST-0326,Zack Obaje,zack.martinez247@email.com,2023-11-03,2024-05-23,Electronics,932.77,Google Pay,Desktop
CUST-0337,Harper Williams,harper.williams452@email.com,2023-09-13,2024-05-23,Jewelry,699.08,Credit Card,Mobile
CUST-0344,Daniel Obaje,daniel.martinez767@email.com,2023-01-08,2024-05-23,Automotive,614.12,Debit Card,Tablet
CUST-0426,Emily Miller,emily.miller680@email.com,2023-04-25,2024-05-23,Home & Garden,29.10,PayPal,Tablet
CUST-0452,Henry Scott,henry.scott692@email.com,2023-12-17,2024-05-23,Beauty & Health,131.61,Google Pay,Mobile
CUST-0458,Xavier Garcia,xavier.garcia828@email.com,2023-10-11,2024-05-23,Jewelry,2235.39,Google Pay,Mobile
CUST-0483,Rachel Harris,rachel.harris634@email.com,2023-12-05,2024-05-23,Books,73.97,Apple Pay,Tablet
CUST-0023,Charlotte Scott,charlotte.scott536@email.com,2024-01-17,2024-05-24,Jewelry,2098.71,Bank Transfer,Desktop
CUST-0134,Yara Thomas,yara.thomas428@email.com,2023-06-21,2024-05-24,Electronics,725.41,PayPal,Desktop
CUST-0218,Yara Scott,yara.scott498@email.com,2023-11-27,2024-05-24,Books,68.64,Apple Pay,Desktop
CUST-0263,Emma Miller,emma.miller562@email.com,2023-11-13,2024-05-24,Automotive,733.53,Bank Transfer,Mobile
CUST-0272,William Brown,william.brown920@email.com,2023-09-05,2024-05-24,Electronics,1557.47,Apple Pay,Tablet
CUST-0323,Rachel King,rachel.king533@email.com,2023-08-21,2024-05-24,Jewelry,527.42,Apple Pay,Tablet
CUST-0323,Rachel King,rachel.king533@email.com,2023-08-21,2024-05-24,Food & Grocery,201.69,Credit Card,Desktop
CUST-0359,Quinn Jones,quinn.jones294@email.com,2023-04-03,2024-05-24,Sports & Outdoors,136.97,Google Pay,Mobile
CUST-0010,Rachel King,rachel.king825@email.com,2023-06-12,2024-05-25,Beauty & Health,40.78,PayPal,Mobile
CUST-0031,Liam Obaje,liam.martinez802@email.com,2023-12-20,2024-05-25,Books,57.85,PayPal,Mobile
CUST-0041,Victor White,victor.white377@email.com,2023-12-22,2024-05-25,Clothing,295.49,Bank Transfer,Mobile
CUST-0079,Mason Taylor,mason.taylor190@email.com,2023-09-21,2024-05-25,Electronics,1317.29,Debit Card,Mobile
CUST-0161,Tara Hall,tara.hall925@email.com,2023-11-11,2024-05-25,Food & Grocery,288.52,Debit Card,Mobile
CUST-0173,Liam Jones,liam.jones846@email.com,2023-09-23,2024-05-25,Sports & Outdoors,172.05,Debit Card,Desktop
CUST-0183,Isabella Hall,isabella.hall366@email.com,2023-05-21,2024-05-25,Electronics,1550.41,Google Pay,Tablet
CUST-0247,Wendy Harris,wendy.harris627@email.com,2023-02-15,2024-05-25,Food & Grocery,87.21,Google Pay,Desktop
CUST-0368,Joseph White,joseph.white995@email.com,2023-09-01,2024-05-25,Beauty & Health,83.53,Debit Card,Desktop
CUST-0372,Ava Robinson,ava.robinson210@email.com,2023-11-11,2024-05-25,Books,49.25,Debit Card,Mobile
CUST-0452,Henry Scott,henry.scott692@email.com,2023-12-17,2024-05-25,Sports & Outdoors,402.49,Apple Pay,Mobile
CUST-0025,Joseph Lopez,joseph.lopez808@email.com,2023-02-24,2024-05-26,Clothing,150.53,Credit Card,Tablet
CUST-0032,Evelyn Jones,evelyn.jones995@email.com,2023-08-23,2024-05-26,Food & Grocery,242.09,Google Pay,Mobile
CUST-0043,Peter Lopez,peter.lopez459@email.com,2023-11-23,2024-05-26,Home & Garden,20.10,Debit Card,Mobile
CUST-0059,Eve Allen,eve.allen3@email.com,2023-02-24,2024-05-26,Automotive,482.80,Debit Card,Mobile
CUST-0081,Peter Owem,peter.gonzalez496@email.com,2023-12-22,2024-05-26,Sports & Outdoors,445.37,Apple Pay,Desktop
CUST-0128,Ethan Obaje,ethan.martinez882@email.com,2023-03-17,2024-05-26,Toys & Games,62.11,Google Pay,Desktop
CUST-0169,Mason Smith,mason.smith320@email.com,2023-05-14,2024-05-26,Sports & Outdoors,439.86,PayPal,Mobile
CUST-0199,Daniel Clark,daniel.clark436@email.com,2023-07-05,2024-05-26,Beauty & Health,136.63,Google Pay,Desktop
CUST-0244,Charlie Young,charlie.young236@email.com,2023-02-09,2024-05-26,Jewelry,2923.47,Google Pay,Desktop
CUST-0325,Abigail Scott,abigail.scott593@email.com,2023-09-09,2024-05-26,Clothing,278.05,PayPal,Tablet
CUST-0326,Zack Obaje,zack.martinez247@email.com,2023-11-03,2024-05-26,Toys & Games,57.05,Credit Card,Desktop
CUST-0377,David Hernandez,david.hernandez913@email.com,2023-08-28,2024-05-26,Electronics,608.93,Credit Card,Desktop
CUST-0398,Emma Harris,emma.harris464@email.com,2023-12-28,2024-05-26,Books,32.26,Google Pay,Mobile
CUST-0436,Victor Wilson,victor.wilson659@email.com,2023-08-27,2024-05-26,Automotive,723.43,Debit Card,Mobile
CUST-0451,Charlotte Lewis,charlotte.lewis351@email.com,2023-07-24,2024-05-26,Beauty & Health,178.41,Credit Card,Tablet
CUST-0483,Rachel Harris,rachel.harris634@email.com,2023-12-05,2024-05-26,Books,30.91,Debit Card,Desktop
CUST-0051,Ivy White,ivy.white638@email.com,2023-09-15,2024-05-27,Food & Grocery,154.90,Bank Transfer,Mobile
CUST-0106,Kate Olatunji,kate.anderson885@email.com,2023-12-25,2024-05-27,Books,22.28,Apple Pay,Mobile
CUST-0129,Abigail Obaje,abigail.martinez837@email.com,2023-01-17,2024-05-27,Jewelry,1543.10,Google Pay,Desktop
CUST-0152,Charlie Robinson,charlie.robinson825@email.com,2023-12-12,2024-05-27,Food & Grocery,12.65,Credit Card,Desktop
CUST-0159,Jack Young,jack.young150@email.com,2023-06-29,2024-05-27,Clothing,194.63,Bank Transfer,Tablet
CUST-0178,Sophia Olatunji,sophia.anderson104@email.com,2023-12-03,2024-05-27,Jewelry,2315.72,Credit Card,Tablet
CUST-0216,Sophia Martin,sophia.martin115@email.com,2023-11-06,2024-05-27,Automotive,771.14,Debit Card,Tablet
CUST-0284,Charlotte Lewis,charlotte.lewis987@email.com,2023-01-09,2024-05-27,Home & Garden,288.42,Apple Pay,Desktop
